,rn,rule
19953,R11488_v2,1_2003_1001
20125,R11818_v1,1_2003_205_221_2485_3697_4335_5100_633_1001
630,R04035,239_159
631,R04035,239_7524_159
632,R04035,159
12625,R00086_v1,159
12628,R00086_v2,159
12631,R00086_v3,159
12634,R00086_v4,159
12638,R00087_v1,159
12642,R00087_v2,159
12646,R00087_v3,159
12682,R00103_v1,159
12687,R00103_v2,159
12692,R00103_v3,159
12983,R00287_v1,159
12987,R00287_v2,159
12991,R00287_v3,159
12995,R00287_v4,159
13124,R00426_v1,159
13243,R00515_v1,159
13247,R00515_v2,159
13251,R00515_v3,159
13473,R00662_v1,159
13477,R00662_v2,159
13481,R00662_v3,159
13533,R00720_v1,159
13535,R00720_v2,159
13537,R00720_v3,159
13539,R00720_v4,159
14139,R01158_v1,239_7524_159
14141,R01158_v2,239_7524_159
14143,R01163_v1,239_7524_159
14145,R01163_v2,239_7524_159
14609,R01667_v1,159
14610,R01668_v1,159
15772,R03004_v1,159
15777,R03004_v2,159
15782,R03004_v3,159
15791,R03012_v1,239_7524_159
15792,R03012_v2,239_7524_159
15831,R03036_v1,159
15835,R03036_v2,159
15839,R03036_v3,159
16421,R04037_v1,239_159
16422,R04037_v1,239_7524_159
19883,R11323_v1,159
19887,R11323_v2,159
19891,R11323_v3,159
13788,R00946_v1,2002_2007_4995_258
13790,R00946_v2,2002_2007_4995_258
3518,R10705,4019_223
3690,R00059,4019_223
6347,R00251,1143_231_2484_7604_223
6348,R00251,231_2484_7604_223
6798,R01579,4019_223
7240,R03187,231_223
7241,R03187,1144_231_223
8533,R10979,4019_223
12855,R00191_v1,131_223
12859,R00191_v2,131_223
12863,R00191_v3,131_223
12867,R00191_v4,131_223
12935,R00256_v1,4019_223
12940,R00256_v2,4019_223
13136,R00434_v1,304_873_223
13146,R00434_v2,304_873_223
13156,R00434_v3,304_873_223
14231,R01234_v1,131_223
14234,R01234_v2,131_223
14899,R02025_v1,223
15670,R02853_v1,210_223
15675,R02853_v2,210_223
15680,R02853_v3,210_223
15685,R02853_v4,210_223
17274,R05453_v1,1144_231_223
17435,R05735_v1,1143_1144_231_2484_302_375_7604_223
17436,R05735_v1,1143_1144_2484_302_375_7604_223
17607,R06363_v1,4019_223
18115,R07608_v1,223
18284,R08057_v1,223
18288,R08057_v2,223
19317,R10243_v1,2002_3858_4017_4044_4223_4971_7586_7595_223
20113,R11805_v1,1_221_7514_223
20114,R11805_v1,1_221_223
20370,R12345_v1,2006_223
20371,R12345_v1,2006_5104_223
16447,R04112_v1,285
2100,R07658,2003_7571_270
2752,R00941,7524_7571_270
18159,R07660_v1,2003_7571_270
1254,R01530,2007_282
4719,R12564,7516_282
6120,R12559,7516_282
8648,R12505,282
13740,R00891_v1,2003_282
14276,R01289_v1,2003_282
14278,R01290_v1,2003_282
96,R02555,2003_129
543,R01975,2003_2486_129
544,R01975,2003_129
757,R06941,2003_2486_129
758,R06941,2003_129
799,R09281,2003_129
944,R10221,2003_129
948,R01528,2003_129
954,R01608,2003_129
961,R00286,2003_129
969,R02640,2003_129
976,R01251,2003_129
1026,R03460,2003_328_129
1059,R01728,164_129
1062,R01728,2003_129
1160,R00732,2003_328_129
1161,R00732,2003_129
1249,R02454,2003_129
1484,R04743,2003_2486_129
1485,R04743,2003_129
1492,R04737,2003_2486_129
1493,R04737,2003_129
1502,R04739,2003_2486_129
1503,R04739,2003_129
1504,R04748,2003_2486_129
1505,R04748,2003_129
1516,R04741,2003_2486_129
1517,R04741,2003_129
1519,R04745,2003_2486_129
1520,R04745,2003_129
1521,R01778,2003_2486_129
1522,R01778,2003_129
1719,R07890,2003_2486_129
1725,R07898,2003_2486_129
1729,R07894,2003_2486_129
1774,R02472,2003_129
2683,R00563,2003_129
2702,R11471,2003_129
2818,R03317,2003_129
3004,R01747,2003_129
3684,R03291,2003_129
3729,R00844,2003_129
3739,R03293,2003_129
4003,R00562,2003_129
4209,R01745,2003_129
4494,R01976,2003_129
4824,R07985,2003_129
5034,R00880,2003_129
5177,R05576,2003_129
5226,R05604,2003_129
5392,R04524,2003_129
5517,R10719,2003_129
5566,R01248,2003_129
5645,R06894,2003_129
6402,R00421,2003_129
6410,R00465,2003_129
6537,R00842,2003_129
6544,R00868,2003_129
6733,R01392,2003_129
7443,R04203,2003_2486_129
7445,R04203,2003_129
7632,R05066,2003_2486_129
7633,R05066,2003_129
7672,R05305,2003_2486_129
7988,R07346,2003_129
8116,R08094,2003_2486_129
8117,R08094,2003_129
8770,R01683,2003_129
9708,R10985,2003_129
9709,R10986,2003_129
10227,R02047,2003_129
11270,R04100,2003_2486_129
13584,R00758_v1,2003_129
14562,R01644_v1,2003_129
14656,R01715_v1,164_129
15541,R02685_v1,2003_2486_129
15565,R02703_v1,2003_129
15815,R03026_v1,2003_2486_129
15816,R03026_v1,2003_129
15844,R03045_v1,2003_2486_129
15847,R03051_v1,2003_129
15949,R03224_v1,2003_2486_129
15950,R03224_v1,2003_129
15977,R03276_v1,2003_2486_129
16456,R04137_v1,2003_2486_129
16469,R04170_v1,2003_2486_129
16481,R04204_v1,2003_2486_129
16496,R04224_v1,2003_2486_129
16618,R04439_v1,2003_129
16619,R04440_v1,2003_129
16823,R04738_v1,2003_2486_129
16825,R04740_v1,2003_2486_129
16827,R04744_v1,2003_2486_129
16829,R04746_v1,2003_2486_129
16831,R04749_v1,2003_2486_129
17078,R05068_v1,2003_129
17079,R05069_v1,2003_129
17084,R05071_v1,2003_129
17319,R05595_v1,2003_2486_129
17746,R06942_v1,2003_2486_129
17974,R07314_v1,2003_2486_129
17975,R07314_v1,2003_129
18223,R07889_v1,2003_2486_129
18226,R07893_v1,2003_2486_129
18229,R07897_v1,2003_2486_129
18304,R08093_v1,2003_2486_129
18732,R09289_v1,2003_129
20417,R12503_v1,2003_129
90,R05530,7512_12
96,R02555,129_2003_12
133,R10876,7512_12
171,R06451,7512_12
205,R06457,7512_12
247,R10874,7512_12
261,R06455,7512_12
280,R06452,7512_12
543,R01975,129_2003_2486_12
544,R01975,129_2003_12
701,R05531,7512_12
735,R06450,7512_12
739,R06460,7512_12
740,R06461,7512_12
757,R06941,129_2003_2486_12
758,R06941,129_2003_12
799,R09281,129_2003_12
944,R10221,129_2003_12
948,R01528,129_2003_12
954,R01608,129_2003_12
961,R00286,129_2003_12
969,R02640,129_2003_12
976,R01251,129_2003_12
1013,R01771,212_12
1026,R03460,129_2003_328_12
1059,R01728,129_164_12
1062,R01728,129_2003_12
1160,R00732,129_2003_328_12
1161,R00732,129_2003_12
1249,R02454,129_2003_12
1267,R01500,7512_12
1484,R04743,129_2003_2486_12
1485,R04743,129_2003_12
1492,R04737,129_2003_2486_12
1493,R04737,129_2003_12
1502,R04739,129_2003_2486_12
1503,R04739,129_2003_12
1504,R04748,129_2003_2486_12
1505,R04748,129_2003_12
1516,R04741,129_2003_2486_12
1517,R04741,129_2003_12
1519,R04745,129_2003_2486_12
1520,R04745,129_2003_12
1521,R01778,129_2003_2486_12
1522,R01778,129_2003_12
1593,R01121,212_304_12
1719,R07890,129_2003_2486_12
1725,R07898,129_2003_2486_12
1729,R07894,129_2003_2486_12
1774,R02472,129_2003_12
1957,R04296,7512_12
1963,R08164,7512_12
2075,R10619,12
2289,R10781,212_12
2290,R10561,212_304_12
2292,R10779,212_304_12
2410,R10988,7512_12
2411,R09759,7512_12
2412,R10989,7512_12
2413,R09757,7512_12
2414,R09758,7512_12
2415,R10990,7512_12
2455,R09378,212_12
2495,R00414,7512_12
2506,R10676,7512_12
2519,R07773,212_12
2645,R11272,7512_12
2652,R11309,11_2002_12
2683,R00563,129_2003_12
2702,R11471,129_2003_12
2729,R10865,7512_12
2733,R10425,7512_12
2788,R06534,7512_12
2818,R03317,129_2003_12
2860,R09770,212_304_12
2865,R12563,7512_12
2871,R01754,212_304_12
2899,R11282,7512_12
3000,R02594,7512_12
3004,R01747,129_2003_12
3013,R12558,7512_12
3031,R10187,7512_12
3063,R02380,7512_12
3174,R00803,2002_12
3208,R11278,7512_12
3249,R00531,312_12
3276,R10424,7512_12
3303,R10638,7512_12
3426,R06820,7512_12
3539,R07909,7512_12
3566,R09834,7512_12
3572,R03213,7512_12
3593,R03605,7512_12
3594,R07908,7512_12
3639,R09600,7512_12
3684,R03291,129_2003_12
3717,R08813,7512_12
3729,R00844,129_2003_12
3737,R10079,101_812_12
3739,R03293,129_2003_12
3751,R08013,7512_12
3761,R05032,7512_12
3771,R07877,7512_12
3773,R11271,7512_12
3806,R09941,12
3983,R11530,7512_12
4003,R00562,129_2003_12
4014,R07574,7512_12
4024,R07729,7512_12
4043,R10096,7512_12
4077,R01077,246_12
4209,R01745,129_2003_12
4302,R06531,212_12
4326,R12551,7512_12
4336,R01602,12
4352,R00952,109_12
4401,R02120,2002_3339_702_12
4476,R00806,3304_3500_7512_12
4489,R08007,7512_12
4494,R01976,129_2003_12
4565,R08814,7512_12
4588,R11289,7512_12
4596,R02973,246_12
4668,R06829,7512_12
4693,R08836,2012_12
4694,R01557,2002_12
4695,R01557,2002_206_12
4824,R07985,129_2003_12
4838,R12088,7512_12
4879,R07874,7512_12
4880,R08816,7512_12
4881,R11959,2002_12
4950,R05662,7512_12
5012,R08006,7512_12
5034,R00880,129_2003_12
5036,R10832,109_12
5038,R03546,101_812_12
5114,R11783,7512_12
5151,R09942,109_12
5159,R10290,7512_12
5177,R05576,129_2003_12
5226,R05604,129_2003_12
5255,R06867,7512_12
5309,R04005,7512_12
5350,R03625,7512_12
5392,R04524,129_2003_12
5406,R08022,7512_12
5420,R11543,2002_12
5517,R10719,129_2003_12
5531,R08894,7512_12
5532,R03617,10_2002_12
5566,R01248,129_2003_12
5611,R10426,7512_12
5633,R06803,7512_12
5645,R06894,129_2003_12
5664,R11790,2002_12
5665,R11790,11_2002_12
5692,R02727,12
5712,R07575,7512_12
5743,R11788,2002_12
5744,R11788,11_2002_12
5760,R01797,312_12
5909,R11789,2002_12
5910,R11789,11_2002_12
5918,R00420,7512_12
5960,R06826,7512_12
6045,R07720,7512_12
6104,R10427,7512_12
6128,R04948,7512_12
6402,R00421,129_2003_12
6410,R00465,129_2003_12
6433,R00530,312_12
6537,R00842,129_2003_12
6544,R00868,129_2003_12
6733,R01392,129_2003_12
6773,R01498,2002_12
6775,R01498,109_12
6844,R01718,2002_12
6845,R01718,2002_355_4178_12
6846,R01718,2002_4178_12
7147,R02705,2484_7512_12
7149,R02705,7512_12
7443,R04203,129_2003_2486_12
7445,R04203,129_2003_12
7472,R04377,7512_12
7632,R05066,129_2003_2486_12
7633,R05066,129_2003_12
7672,R05305,129_2003_2486_12
7988,R07346,129_2003_12
8116,R08094,129_2003_2486_12
8117,R08094,129_2003_12
8416,R09995,11_2002_12
8457,R10208,212_222_12
8727,R01076,246_12
8770,R01683,129_2003_12
8787,R02113,7512_12
8826,R02654,7512_12
8829,R02707,7512_12
8867,R03094,7512_12
8881,R03297,7512_12
9057,R05326,2002_2007_12
9059,R05328,7512_12
9068,R05566,1112_12
9097,R05767,12
9098,R05769,7512_12
9229,R07264,12
9230,R07265,7512_12
9306,R08676,3304_3500_7512_12
9312,R08839,7512_12
9383,R09632,2002_2007_12
9384,R09634,7512_12
9423,R09752,312_12
9424,R09753,7512_12
9425,R09754,7512_12
9516,R10098,12
9581,R10435,7512_12
9708,R10985,129_2003_12
9709,R10986,129_2003_12
9736,R11127,12
9883,R11937,7512_12
9884,R11938,7512_12
9929,R12095,2002_632_12
10018,R12349,2002_3339_4_702_12
10064,R12469,7512_12
10065,R12470,7512_12
10066,R12471,7512_12
10097,R12528,2002_3339_4_702_12
10227,R02047,129_2003_12
10705,R10807,7512_12
11111,R03162,2002_12
11114,R03162,109_12
11270,R04100,129_2003_2486_12
12570,R00028_v1,2002_12
12572,R00028_v1,2002_355_4178_12
12573,R00028_v1,2002_4178_12
12574,R00028_v2,2002_12
12576,R00028_v2,2002_355_4178_12
12577,R00028_v2,2002_4178_12
12721,R00126_v1,312_12
12722,R00126_v2,312_12
12726,R00132_v1,4126_12
12728,R00132_v2,4126_12
13506,R00690_v1,244_812_12
13584,R00758_v1,129_2003_12
13595,R00766_v1,7512_12
13596,R00766_v2,7512_12
13647,R00801_v1,2002_355_4178_12
13649,R00801_v1,2002_12
13651,R00801_v1,2002_4178_12
13653,R00801_v2,2002_355_4178_12
13655,R00801_v2,2002_12
13657,R00801_v2,2002_4178_12
13659,R00802_v1,2002_355_4178_12
13661,R00802_v1,2002_12
13663,R00802_v1,2002_4178_12
13665,R00802_v2,2002_355_4178_12
13667,R00802_v2,2002_12
13669,R00802_v2,2002_4178_12
13686,R00836_v1,7512_12
13687,R00837_v1,2002_12
13689,R00837_v2,2002_12
13691,R00837_v3,2002_12
13693,R00837_v4,2002_12
13794,R00955_v1,312_12
13973,R01092_v1,212_304_12
13980,R01100_v1,10_11_2002_12
13983,R01100_v1,2002_2007_12
13986,R01100_v2,10_11_2002_12
13989,R01100_v2,2002_2007_12
13992,R01100_v3,10_11_2002_12
13995,R01100_v3,2002_2007_12
13998,R01100_v4,10_11_2002_12
14001,R01100_v4,2002_2007_12
14004,R01100_v5,10_11_2002_12
14007,R01100_v5,2002_2007_12
14010,R01101_v1,2002_12
14013,R01101_v2,2002_12
14016,R01101_v3,2002_12
14019,R01103_v1,2002_12
14022,R01103_v2,2002_12
14025,R01103_v3,2002_12
14028,R01104_v1,2002_12
14031,R01104_v2,2002_12
14034,R01104_v3,2002_12
14125,R01151_v1,243_12
14128,R01151_v2,243_12
14131,R01151_v3,243_12
14134,R01151_v4,243_12
14171,R01194_v1,2002_12
14174,R01194_v2,2002_12
14177,R01194_v3,2002_12
14194,R01209_v1,12
14324,R01329_v1,2002_12
14327,R01329_v2,2002_12
14330,R01329_v3,2002_12
14424,R01476_v1,212_12
14425,R01476_v1,212_304_12
14472,R01555_v1,12
14534,R01618_v1,312_12
14535,R01618_v2,312_12
14558,R01632_v1,2012_557_12
14562,R01644_v1,129_2003_12
14614,R01678_v1,10_11_2002_12
14618,R01678_v2,10_11_2002_12
14622,R01678_v3,10_11_2002_12
14626,R01678_v4,10_11_2002_12
14630,R01678_v5,10_11_2002_12
14656,R01715_v1,129_164_12
14690,R01790_v1,2002_355_4178_12
14691,R01790_v1,109_12
14692,R01790_v1,2002_12
14695,R01791_v1,2002_355_4178_12
14696,R01791_v1,109_12
14697,R01791_v1,2002_12
14699,R01791_v1,2002_4178_12
14837,R01980_v1,212_304_12
15023,R02108_v1,2002_12
15024,R02108_v1,2002_206_12
15035,R02112_v1,2002_206_12
15036,R02112_v1,11_2002_12
15037,R02112_v1,2002_12
15067,R02150_v1,243_12
15068,R02150_v2,243_12
15069,R02150_v3,243_12
15070,R02150_v4,243_12
15088,R02173_v1,243_12
15091,R02173_v2,243_12
15094,R02173_v3,243_12
15097,R02173_v4,243_12
15124,R02245_v1,212_304_12
15241,R02382_v1,243_12
15243,R02382_v2,243_12
15245,R02382_v3,243_12
15247,R02382_v4,243_12
15249,R02389_v1,7512_12
15299,R02478_v1,7512_12
15321,R02502_v1,7512_12
15340,R02529_v1,243_12
15343,R02529_v2,243_12
15346,R02529_v3,243_12
15349,R02529_v4,243_12
15505,R02613_v1,243_12
15508,R02613_v2,243_12
15511,R02613_v3,243_12
15514,R02613_v4,243_12
15541,R02685_v1,129_2003_2486_12
15550,R02689_v1,7512_12
15551,R02691_v1,7512_12
15565,R02703_v1,129_2003_12
15602,R02737_v1,7512_12
15633,R02778_v1,7512_12
15635,R02778_v2,7512_12
15637,R02778_v3,7512_12
15717,R02902_v1,7512_12
15729,R02926_v1,2002_12
15732,R02926_v2,2002_12
15735,R02926_v3,2002_12
15793,R03013_v1,2006_212_12
15815,R03026_v1,129_2003_2486_12
15816,R03026_v1,129_2003_12
15844,R03045_v1,129_2003_2486_12
15847,R03051_v1,129_2003_12
15907,R03139_v1,243_12
15908,R03139_v2,243_12
15909,R03139_v3,243_12
15910,R03139_v4,243_12
15917,R03161_v1,212_304_12
15918,R03161_v2,212_304_12
15919,R03161_v3,212_304_12
15949,R03224_v1,129_2003_2486_12
15950,R03224_v1,129_2003_12
15959,R03245_v1,212_12
15961,R03245_v1,212_304_12
15977,R03276_v1,129_2003_2486_12
15987,R03303_v1,2012_12
16030,R03355_v1,10_11_2002_12
16033,R03355_v2,10_11_2002_12
16036,R03355_v3,10_11_2002_12
16039,R03355_v4,10_11_2002_12
16042,R03355_v5,10_11_2002_12
16159,R03550_v1,2012_557_12
16220,R03634_v1,2002_12
16223,R03634_v2,2002_12
16226,R03634_v3,2002_12
16389,R04019_v1,2002_12
16392,R04019_v2,2002_12
16395,R04019_v3,2002_12
16404,R04027_v1,243_12
16405,R04027_v2,243_12
16406,R04027_v3,243_12
16407,R04027_v4,243_12
16456,R04137_v1,129_2003_2486_12
16469,R04170_v1,129_2003_2486_12
16474,R04183_v1,2002_12
16481,R04204_v1,129_2003_2486_12
16496,R04224_v1,129_2003_2486_12
16507,R04280_v1,2012_12
16508,R04280_v1,2012_557_12
16522,R04300_v1,243_12
16526,R04300_v2,243_12
16530,R04300_v3,243_12
16534,R04300_v4,243_12
16558,R04352_v1,7512_12
16573,R04376_v1,2012_12
16599,R04428_v1,212_222_12
16618,R04439_v1,129_2003_12
16619,R04440_v1,129_2003_12
16623,R04441_v1,12
16627,R04469_v1,7512_12
16628,R04470_v1,2002_12
16631,R04470_v2,2002_12
16634,R04470_v3,2002_12
16676,R04535_v1,212_222_12
16694,R04537_v1,212_222_12
16715,R04544_v1,212_222_12
16739,R04568_v1,212_222_12
16785,R04674_v1,243_12
16788,R04674_v2,243_12
16791,R04674_v3,243_12
16794,R04674_v4,243_12
16823,R04738_v1,129_2003_2486_12
16825,R04740_v1,129_2003_2486_12
16827,R04744_v1,129_2003_2486_12
16829,R04746_v1,129_2003_2486_12
16831,R04749_v1,129_2003_2486_12
16859,R04783_v1,10_11_2002_12
16861,R04783_v2,10_11_2002_12
16863,R04783_v3,10_11_2002_12
16865,R04783_v4,10_11_2002_12
16867,R04783_v5,10_11_2002_12
17002,R04954_v1,212_222_12
17047,R04965_v1,212_222_12
17078,R05068_v1,129_2003_12
17079,R05069_v1,129_2003_12
17083,R05070_v1,12
17084,R05071_v1,129_2003_12
17094,R05112_v1,10_11_2002_12
17096,R05112_v1,2002_2007_12
17099,R05112_v2,10_11_2002_12
17101,R05112_v2,2002_2007_12
17104,R05112_v3,10_11_2002_12
17106,R05112_v3,2002_2007_12
17109,R05112_v4,10_11_2002_12
17111,R05112_v4,2002_2007_12
17114,R05112_v5,10_11_2002_12
17116,R05112_v5,2002_2007_12
17149,R05164_v1,7512_12
17224,R05334_v1,243_12
17225,R05334_v2,243_12
17226,R05334_v3,243_12
17227,R05334_v4,243_12
17229,R05338_v1,2002_212_12
17232,R05338_v2,2002_212_12
17251,R05405_v1,2012_12
17297,R05549_v1,2002_12
17300,R05549_v2,2002_12
17303,R05549_v3,2002_12
17319,R05595_v1,129_2003_2486_12
17352,R05634_v1,212_12
17353,R05634_v2,212_12
17555,R06154_v1,243_12
17556,R06154_v2,243_12
17557,R06154_v3,243_12
17558,R06154_v4,243_12
17684,R06740_v1,243_12
17685,R06740_v2,243_12
17686,R06740_v3,243_12
17687,R06740_v4,243_12
17699,R06788_v1,2012_12
17746,R06942_v1,129_2003_2486_12
17974,R07314_v1,129_2003_2486_12
17975,R07314_v1,129_2003_12
18223,R07889_v1,129_2003_2486_12
18226,R07893_v1,129_2003_2486_12
18229,R07897_v1,129_2003_2486_12
18304,R08093_v1,129_2003_2486_12
18501,R08615_v1,7512_12
18609,R08946_v1,7512_12
18610,R08947_v1,7512_12
18611,R08947_v2,7512_12
18619,R08967_v1,212_304_12
18621,R08967_v2,212_304_12
18623,R08967_v3,212_304_12
18723,R09272_v1,2012_12
18724,R09272_v1,2012_557_12
18732,R09289_v1,129_2003_12
18875,R09565_v1,2012_12
18876,R09565_v1,2012_557_12
19243,R10092_v1,4126_12
19246,R10092_v2,4126_12
19375,R10337_v1,212_12
19376,R10337_v2,212_12
19465,R10535_v1,4126_12
19642,R10850_v1,7512_12
19805,R11102_v1,212_12
19806,R11102_v2,212_12
19853,R11262_v1,2002_206_12
19854,R11262_v1,11_2002_12
19855,R11262_v1,2002_12
19863,R11306_v1,7512_12
20018,R11599_v1,7512_12
20019,R11599_v2,7512_12
20020,R11599_v3,7512_12
20021,R11599_v4,7512_12
20068,R11702_v1,7512_12
20069,R11703_v1,7512_12
20070,R11704_v1,7512_12
20417,R12503_v1,129_2003_12
835,R10151,107_11_246_805_221
2189,R05518,221
2349,R09395,325_221
2369,R05669,221
3265,R07412,221
3727,R11473,221
4516,R11553,221
5860,R06428,221
6022,R07761,221
6154,R11551,221
6203,R03562,1_150_304_4294_66_7514_221
6204,R03562,1_150_304_66_7514_221
7515,R04545,109_11_206_221
7740,R05795,109_11_206_277_221
8475,R10507,221
8507,R10747,221
8596,R11428,101_2003_221
8597,R11428,2003_221
8630,R12048,1_7514_221
8644,R12301,1_149_7514_221
10181,R12682,221
10261,R09508,205_2485_3697_4335_5100_633_7556_221
12564,R00019_v1,101_2007_205_244_4025_4272_5100_581_7556_221
12565,R00019_v1,2007_205_244_4025_4272_5100_581_633_7556_221
12679,R00103_v1,221
12684,R00103_v2,221
12689,R00103_v3,221
12735,R00137_v1,2005_221
12737,R00137_v2,2005_221
12739,R00137_v3,2005_221
12741,R00137_v4,2005_221
12774,R00160_v1,221
12778,R00160_v2,221
12782,R00160_v3,221
12833,R00184_v1,221
12834,R00184_v2,221
12835,R00184_v3,221
12836,R00184_v4,221
12837,R00184_v5,221
13046,R00336_v1,1077_131_304_316_221
13095,R00374_v1,101_244_221
13096,R00374_v1,101_2003_244_221
13097,R00374_v1,101_2003_221
13107,R00402_v1,1001_187_2003_205_278_604_221
13108,R00402_v1,1_1001_187_2003_205_278_604_221
13125,R00429_v1,1077_131_304_316_221
13261,R00528_v1,107_11_221
13265,R00533_v1,11_221
13266,R00533_v1,11_243_221
13639,R00794_v1,1_11_243_7514_221
13640,R00794_v2,1_11_243_7514_221
13641,R00794_v3,1_11_243_7514_221
13642,R00796_v1,1_11_243_7514_221
13643,R00796_v2,1_11_243_7514_221
13644,R00796_v3,1_11_243_7514_221
13678,R00823_v1,1_243_331_4294_66_7514_221
13680,R00825_v1,1_243_331_4294_66_7514_221
13736,R00881_v1,221
13793,R00951_v1,221
13800,R00961_v1,221
13803,R00961_v2,221
13806,R00961_v3,221
13809,R00961_v4,221
13940,R01054_v1,221
13942,R01054_v2,221
14070,R01123_v1,221
14072,R01123_v2,221
14074,R01123_v3,221
14076,R01123_v4,221
14078,R01123_v5,221
14080,R01123_v6,221
14118,R01142_v1,1_150_304_640_7514_221
14119,R01143_v1,1_150_640_7514_221
14228,R01232_v1,221
14229,R01232_v2,221
14230,R01232_v3,221
14761,R01885_v1,221
15079,R02164_v1,187_278_5069_604_221
15080,R02164_v1,187_5069_604_221
15081,R02164_v2,187_278_5069_604_221
15082,R02164_v2,187_5069_604_221
15370,R02550_v1,1_150_304_4294_66_7514_221
15371,R02550_v1,1_150_304_66_7514_221
15540,R02681_v1,179_217_231_244_325_221
15658,R02823_v1,1_150_640_7514_221
15769,R03004_v1,221
15774,R03004_v2,221
15779,R03004_v3,221
16050,R03362_v1,109_11_206_277_221
16055,R03362_v2,109_11_206_277_221
16069,R03391_v1,1_7514_221
16071,R03392_v1,1_7514_221
16093,R03435_v1,109_11_2002_221
16097,R03435_v1,108_109_11_2002_221
16188,R03560_v1,1_150_304_7514_221
16204,R03608_v1,1_150_304_7514_221
16771,R04638_v1,221
17145,R05148_v1,1_243_331_4294_66_7514_221
17207,R05274_v1,1_7514_221
17265,R05426_v1,1_243_331_4294_66_7514_221
17266,R05427_v1,1_243_331_4294_66_7514_221
17272,R05444_v1,1_150_66_7514_221
17273,R05444_v1,1_150_7514_221
17332,R05621_v1,1_243_331_4294_66_7514_221
17333,R05622_v1,1_243_331_4294_66_7514_221
17371,R05666_v1,1_150_304_4294_66_7514_221
17372,R05666_v1,1_150_304_66_7514_221
17386,R05704_v1,101_244_221
17387,R05704_v1,101_2003_244_221
17388,R05704_v1,101_2003_221
17472,R05779_v1,221
17473,R05779_v2,221
17517,R05875_v1,1_7514_221
17519,R05875_v2,1_7514_221
17864,R07181_v1,205_2485_3697_4335_5100_581_633_7556_221
17866,R07181_v2,205_2485_3697_4335_5100_581_633_7556_221
18165,R07709_v1,1_243_331_4294_66_7514_221
18166,R07710_v1,1_243_331_4294_66_7514_221
18834,R09513_v1,1_243_331_66_7514_221
18835,R09513_v1,1_243_331_4294_66_7514_221
19096,R09838_v1,1_150_3115_327_7514_221
19106,R09860_v1,1_331_7514_221
19107,R09860_v2,1_331_7514_221
19121,R09879_v1,221
19122,R09879_v2,221
19123,R09879_v3,221
19124,R09879_v4,221
19125,R09879_v5,221
19126,R09880_v1,221
19127,R09880_v2,221
19128,R09880_v3,221
19129,R09880_v4,221
19130,R09880_v5,221
19217,R10043_v1,1_150_304_7514_221
19360,R10324_v1,179_217_231_244_325_221
